R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575549
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575551
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575552
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575553
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575553
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575554
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575555
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575555
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575556
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575558
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575559
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575560
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575562
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575564
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575564
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575565
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575565
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575579
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575581
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575581
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575582
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575582
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575582
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575599
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575600
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575600
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575618
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575618
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575619
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575618
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575638
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575639
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575638
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575639
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575662
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575663
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575663
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575663
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575678
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575678
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575678
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575699
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575699
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575699
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575699
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575717
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575719
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575720
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575720
R3GD20 Gyroscope sensor|0.0020996945|0.0073064067|-0.0025073763|1395861575738
R3GD20 Gyroscope sensor|-0.5134706|1.6468688|-1.8680898|1395861575739
R3GD20 Gyroscope sensor|-0.5489008|1.695738|-1.8949679|1395861575740
R3GD20 Gyroscope sensor|-0.5989917|1.6383166|-1.9377284|1395861575740
R3GD20 Gyroscope sensor|-0.6380871|1.4733831|-1.9694934|1395861575759
R3GD20 Gyroscope sensor|-0.62464803|1.2131544|-1.9609413|1395861575759
R3GD20 Gyroscope sensor|-0.5330183|0.8967262|-1.9157373|1395861575758
R3GD20 Gyroscope sensor|-0.37297156|0.5253201|-1.8289944|1395861575778
R3GD20 Gyroscope sensor|-0.2019293|0.13070118|-1.7251474|1395861575778
R3GD20 Gyroscope sensor|-0.06387375|-0.24803527|-1.6384045|1395861575779
R3GD20 Gyroscope sensor|0.011873539|-0.62555|-1.5870918|1395861575779
R3GD20 Gyroscope sensor|0.010651808|-0.9370913|-1.572431|1395861575798
R3GD20 Gyroscope sensor|-0.0076741492|-1.0983596|-1.5785396|1395861575799
R3GD20 Gyroscope sensor|-0.045547795|-1.1154639|-1.6054177|1395861575799
R3GD20 Gyroscope sensor|-0.31188503|-1.0849206|-1.6103047|1395861575799
R3GD20 Gyroscope sensor|-0.77125573|-1.0873641|-1.604196|1395861575818
R3GD20 Gyroscope sensor|-0.6918432|-0.9957344|-1.590757|1395861575818
R3GD20 Gyroscope sensor|-0.48903596|-0.7697142|-1.6005309|1395861575819
R3GD20 Gyroscope sensor|-0.47193173|-0.5082639|-1.6665043|1395861575819
R3GD20 Gyroscope sensor|-0.54401386|-0.20283124|-1.7434733|1395861575838
R3GD20 Gyroscope sensor|-0.47559693|0.024410633|-1.803338|1395861575839
R3GD20 Gyroscope sensor|-0.2104814|0.10260138|-1.8570942|1395861575839
R3GD20 Gyroscope sensor|0.13771178|0.17834868|-1.9279546|1395861575840
R3GD20 Gyroscope sensor|0.46391383|0.24065694|-2.017141|1395861575861
R3GD20 Gyroscope sensor|0.6984861|0.16124445|-2.1014404|1395861575861
R3GD20 Gyroscope sensor|0.79500276|-0.051336657|-2.1380923|1395861575863
R3GD20 Gyroscope sensor|0.76079434|-0.33111295|-2.1185446|1395861575863
R3GD20 Gyroscope sensor|0.6654993|-0.670754|-2.048906|1395861575879
R3GD20 Gyroscope sensor|0.52500033|-1.0262775|-1.9267329|1395861575879
R3GD20 Gyroscope sensor|0.34784943|-1.4331138|-1.7715731|1395861575879
R3GD20 Gyroscope sensor|0.13160312|-1.817959|-1.6286306|1395861575899
R3GD20 Gyroscope sensor|-0.05287818|-2.0598617|-1.4759144|1395861575901
R3GD20 Gyroscope sensor|-0.17260776|-2.1197264|-1.3293066|1395861575900
R3GD20 Gyroscope sensor|-0.18726854|-2.053753|-1.2022467|1395861575900
R3GD20 Gyroscope sensor|-0.11396471|-1.9095887|-1.0861822|1395861575919
R3GD20 Gyroscope sensor|0.014316999|-1.6872337|-0.9664527|1395861575920
R3GD20 Gyroscope sensor|0.14015524|-1.4099009|-0.85038835|1395861575920
R3GD20 Gyroscope sensor|0.23789367|-1.1142421|-0.7489847|1395861575920
R3GD20 Gyroscope sensor|0.27576733|-0.84057456|-0.6488028|1395861575940
R3GD20 Gyroscope sensor|0.24644579|-0.62799346|-0.55350786|1395861575941
R3GD20 Gyroscope sensor|0.18047234|-0.50215524|-0.45088246|1395861575941
R3GD20 Gyroscope sensor|0.07173833|-0.44717735|-0.37024826|1395861575941
R3GD20 Gyroscope sensor|-0.07609106|-0.39464295|-0.29816616|1395861575961
R3GD20 Gyroscope sensor|-0.27278966|-0.29568276|-0.20287117|1395861575961
R3GD20 Gyroscope sensor|-0.502475|-0.16251412|-0.10635447|1395861575961
R3GD20 Gyroscope sensor|-0.73338205|-0.03789762|0.003601276|1395861575979
R3GD20 Gyroscope sensor|-0.96673256|-0.04034108|0.13188298|1395861575980
R3GD20 Gyroscope sensor|-1.1695398|-0.25903085|0.2650516|1395861575980
R3GD20 Gyroscope sensor|-1.2831607|-0.58645463|0.4141027|1395861575980
R3GD20 Gyroscope sensor|-1.263613|-0.8381311|0.5546017|1395861575999
R3GD20 Gyroscope sensor|-1.1194488|-0.98473877|0.6389011|1395861576001
R3GD20 Gyroscope sensor|-0.9080895|-1.1179073|0.64378804|1395861576001
R3GD20 Gyroscope sensor|-0.68451285|-1.2706237|0.5448279|1395861576001
R3GD20 Gyroscope sensor|-0.48048386|-1.3365971|0.38478118|1395861576019
R3GD20 Gyroscope sensor|-0.27278966|-1.2889496|0.12699606|1395861576020
R3GD20 Gyroscope sensor|-0.13473412|-1.2339717|-0.28839234|1395861576020
R3GD20 Gyroscope sensor|-0.10052567|-1.2083154|-0.74165434|1395861576040
R3GD20 Gyroscope sensor|-0.12129509|-1.04216|-1.1106169|1395861576040
R3GD20 Gyroscope sensor|-0.15550354|-0.6854148|-1.4417058|1395861576041
R3GD20 Gyroscope sensor|-0.1982641|-0.2846872|-1.7740165|1395861576041
R3GD20 Gyroscope sensor|-0.253242|0.11848388|-2.0843363|1395861576063
R3GD20 Gyroscope sensor|-0.29722428|0.5387592|-2.3384562|1395861576064
